break,224
horrible,24
device,104
little,279
hard,515
work,2061
make,2760
change,581
dedicate,6
selves,28
we,107
cant,200
10,27
minuets,2
trying,354
see,1130
got,209
notificationmany,1
causingcausing,3
ones,203
insurance,45
rise,22
causing,88
health,223
issuesbanning,1
distance,464
ban,37
ususage,1
prevent,193
rising,8
everyone,637
anytime,26
including,62
safety,290
hazard,25
adults,86
teens,99
guilty,3
learn,1397
sooner,8
avoid,131
type,171
tragedy,3
affect,124
involved,124
physically,102
mentallywell,1
financially,12
something,1360
common,194
problem,623
effects,50
main,197
effect,128
physical,150
person,1315
mentally,49
final,191
may,1628
negatively,14
sometimes,378
makes,444
roads,122
shared,15
exclusive,9
usedrivers,3
highly,58
pedestriansmakes,1
sense,143
twenty,20
three,107
percent,117
crash,115
influence,61
lot,1027
actually,517
reallyplenty,1
ways,464
reasons,512
peoples,193
lives,270
away,537
big,401
follow,85
because,194
distractions,220
already,399
adding,39
reasonthird,1
recently,14
released,21
longer,90
permitted,4
anymore,64
denying,3
take,1528
attentionbalance,1
well,700
easily,212
result,123
notably,1
happens,116
timemany,2
exceptions,5
rule,131
agree,207
actions,32
stop,205
least,263
limit,92
behind,154
wheel,106
secondly,162
technology,1131
still,748
evolving,5
day,652
driverless,1279
cars,2480
next,322
step,64
world,755
vehicleslastly,1
although,184
every,541
state,515
united,246
dangers,213
occurpeople,1
harmed,11
killedcould,1
ve,124
prevented,18
huge,172
vehicle2018,1
estimate,3
1,204
5,78
million,54
u,149
s,2090
resulted,6
3,127
000,37
6,58
killed,29
injured,71
yearmay,1
29,1
2019,4
created,195
prohibits,4
phonesphones,2
distractionsaccidentspossibly,1
jail,18
thing,901
want,1786
distractedone,2
wrecks,41
speeding,9
america,126
starters,13
taking,560
eyes,119
able,1885
puts,52
innocent,23
you,366
hitinsurance,1
rate,66
goesillegal,1
thinks,63
end,227
evendepending,1
auto,11
have,127
gostate,1
drivingeven,2
though,295
caused,135
believe,619
certain,356
uses,80
made,542
restrictions,13
amount,400
due,391
year,357
mostly,70
social,504
media,40
restricted,10
completely,158
prohibited,13
mediocre,2
sounds,47
crashesinjuring,1
pedestrianeven,1
punishment,29
edgar,1
snyder,1
&,36
associates,2
nearly,44
390,10
occur,71
drivingarticle,2
posted,8
usa,7
today,237
stated,93
pedestrians,35
totaled,2
2017,4
straight,30
amid,1
signs,33
walkers,1
mixtexting,1
punishments,6
monetary,1
fines,10
criminal,5
charges,5
prison,4
timebecause,1
that,404
detraction,3
anything,325
family,317
reduces,36
traffic,216
ruin,31
stuff,161
good,2015
worry,205
too,139
needs,301
someone,981
caught,73
worse,61
small,108
ticket,24
putting,116
danger,175
single,86
dayeven,1
done,357
proven,78
vehicular,4
resulting,15
drugs,13
alcohol,4
suggest,28
emergency,139
purpose,46
only,9
crisis,17
situation,303
pull,27
side,134
making,681
call,341
encourage,72
companies,56
factory,2
moving,47
ring,7
give,963
notifications,4
hike,4
wreck,43
consider,96
passengers,48
often,193
higher,165
premiums,2
right,637
study,363
shows,267
to,226
educate,21
especially,157
teenagers,82
unless,47
option,288
honestly,33
perfect,73
helps,538
control,287
safer,214
look,448
extremely,109
unsafe,28
enough,374
banned,57
drastic,7
increase,176
usage,418
swerving,4
speeds,14
self,293
proclaimed,1
accidentsplaying,1
video,286
games,116
entertainment,24
rather,226
careful,19
surrounding,24
much,1059
damage,43
wanted,127
phonetexting,2
general,57
impact,112
knew,49
addictingdriving,1
really,971
risky,26
cashing,1
else,269
accidentpeople,3
habits,16
looking,187
hear,130
was,26
comes,273
trouble,192
officers,5
etc,70
phoneputting,1
others,819
holding,30
ear,4
diverted,1
logic,3
distractedtherefore,1
nowadays,30
unnecessary,27
devices,70
unreliable,10
situations,121
star,17
prepare,83
example,252
arrested,3
crashes,131
happen,295
minute,25
national,42
highway,16
administration,20
nhtsa,4
teensafe,2
accounts,7
approximately,8
25%,2
fatalities,23
58%,1
types,72
arguably,2
action,256
participate,367
all,497
considering,39
drivingsecondly,2
must,180
holder,2
pulled,9
accidentthirdly,1
focused,121
board,53
therefore,125
shouldnt,28
wait,47
experts,15
drivingdistracts,1
surroundingscould,1
hurt,116
half,108
6000,1
annually,4
takes,248
seconds,17
becomes,57
studies,65
show,343
four,42
greater,79
crashbusiness,1
issues,212
stressful,118
emotional,96
reactions,6
crashgoes,1
whenever,44
they,349
re,283
whether,135
curiosity,43
gets,192
feel,912
moment,31
driversfirst,1
inconsiderate,2
bad,623
held,27
committing,4
automobile,25
discussions,2
indicatedhowever,1
timeuse,1
cellular,45
serves,8
drivertexting,1
going,1069
begin,150
with,195
results,53
very,3
odds,5
favor,58
raised,7
500,5
georgia,31
2016,5
six,33
thousand,7
possibly,164
swerve,3
someonezoning,1
knowing,150
normalized,2
possibility,71
finally,218
zone,33
out,164
means,236
travel,159
modify,55
race,18
coolkill,1
happenslaws,1
drivingworth,1
money,462
lifetexting,1
so,97
seems,105
proving,17
facts,70
kilt,1
faster,94
raise,44
insurancecausing,1
concern,35
proved,46
prone,20
perhaps,30
tangible,2
risingimportant,1
harm,84
pay,253
anythingnumerous,1
pledging,1
endangeredrisk,1
prices,17
multitasking,12
mobile,32
distracting,53
behavior,23
certainly,15
since,287
2010,3
14,5
turn,236
blinkers,1
maybe,342
watch,54
merging,1
lanes,2
costs,16
billions,4
till,18
park,18
dangerphone,1
roadsfatal,1
injury,23
bieng,3
sued,2
lastly,220
hurting,36
friendshelp,4
unknown,12
areasgreat,1
form,175
contact,98
case,158
emergencies,40
years,244
evolved,5
rapidly,9
easier,426
bluetoothphones,1
great,659
navigation,14
communication,114
important,675
age,86
100%,33
bringing,24
roadanother,3
mistake,42
capacity,11
risklikely,1
wreckalso,1
statescellphone,1
vehicles,89
risktexting,1
recent,21
gone,77
couple,49
strict,23
no,34
solely,6
split,9
recreational,7
part,261
activity,531
what,112
front,35
them,582
4,47
mirrors,3
total,17
nothing,174
forward,46
backwards,1
explaining,46
police,37
mess,55
resolved,4
focusing,59
third,141
risksproven,1
fact,299
large,149
drivingusing,5
opinion,502
gadgets,9
decrease,127
accidentsmeans,1
integrated,1
bluetooth,18
comfort,90
convenience,13
calling,46
ever,221
touching,8
leaving,26
furthermore,113
currently,31
35,5
users,19
stricter,2
regulations,8
include,55
suspension,8
phoneone,5
badcell,1
distractive,4
crashtexting,1
dangerouscellular,1
callsdriving,1
daily,69
reminders,3
daytexting,1
connecting,4
seriously,33
majority,226
corporations,3
lose,203
thoughtless,2
drivingdriving,1
livesusing,1
probably,233
dead,11
incredibly,16
matter,180
wanting,35
send,73
letter,9
friend,126
47,4
reports,11
collisionsdeaths,1
insane,7
actual,76
accidentteens,1
play,483
this,146
decides,25
endangering,3
roadteenagers,1
starting,59
preventative,1
measures,9
roadusing,1
chance,526
jurrasticalysecond,1
drivingextremely,1
read,223
risking,21
calls,42
allow,546
talk,302
incidentone,1
guilt,1
unbearable,1
multiple,816
accidentcould,1
stay,372
related,66
costly,12
risks,73
requires,92
aware,82
times,373
aroundpeople,2
gain,110
access,117
or,81
regardless,15
almost,159
normalteen,1
mishaps,5
increasing,31
oneself,11
ask,731
notification,7
received,15
roadsecondly,1
in,242
2018,9
2,180
841,1
typing,3
messages,21
ability,252
adequately,2
roadway,1
events,44
lane,11
respect,34
crasheseven,1
over,46
keeps,95
along,134
jams,47
cities,78
factor,176
crashesstates,1
newer,17
punishable,1
immediate,11
roadside,1
assistance,40
grabs,1
drivinghowever,1
lots,155
devicesmany,1
less,1067
positive,132
negative,91
sending,68
messagemaking,1
callusing,1
electronic,28
devicespeak,1
drivingproblem,2
messaging,7
handheld,4
r,6
traditional,39
distracts,17
scare,4
instead,359
report,25
happened,67
40,3
lost,75
637,1
died,10
line,21
distract,66
who,44
allowance,3
beneficial,328
stripping,2
whole,233
instinctual,1
nature,26
humans,417
forbiddenliberty,1
remain,26
citizens,272
mindsets,9
freedom,185
disguised,1
task,107
boring,76
thus,41
temptation,5
job,283
monotonous,4
alluring,1
driverlawalso,1
ahead,35
individuals,58
lack,168
lawdrivers,1
touch,46
activate,3
program,247
music,38
streaming,2
apps,10
care,317
days,141
sell,12
better,2157
peoplepeople,10
paralyzed,1
hypothesized,1
despite,120
effective,110
pros,61
cons,65
risksotherwise,1
recklessly,1
crashing,19
kills,5
avoided,19
now,152
drinking,12
leave,94
badly,7
damaged,5
average,608
11,7
never,341
young,82
teen,32
older,72
ends,12
process,302
unanimous,1
mental,143
resources,78
decode,7
sort,60
seeing,116
attentional,1
otherwise,39
400,2
spent,33
i,161
m,91
wrong,401
2015,3
reportedly,1
391,2
drivingfurthermore,1
campaign,62
started,32
company,36
at&t,7
awareness,4
spreading,12
messagemany,1
acted,2
drivingthroughout,1
stats,7
increased,36
different,1528
excuse,12
overall,111
bank,4
balance,72
seen,123
distractioncall,1
answer,170
reply,3
distractionagree,1
constantly,35
took,116
thousands,45
dying,14
kill,28
costing,5
fortune,5
economyproven,1
usually,109
lifelong,1
wherever,21
goingcontact,1
anyone,169
answering,4
system,1102
drivingpeople,3
rings,4
instinct,1
reach,51
pick,310
up,179
listen,87
handneed,1
services,36
quick,30
outrageous,6
notice,26
is,258
known,97
adult,49
blind,9
increases,57
intoxicated,6
roadproblems,1
economic,10
and,168
involvedcomparable,1
comparable,2
drunk,44
dangerauthorities,1
detailed,12
drivingalso,3
ignore,23
lawmany,2
mind,212
navigationfirst,1
ignoring,1
low,54
nit,1
muchsecond,1
jobs,118
attend,503
conference,38
can,420
t,490
helpful,283
past,125
dream,19
lucky,15
gifted,5
parents,484
scary,11
understand,447
responsibility,141
sure,307
safely,32
irresponsible,13
feature,18
handy,20
starts,32
questions,98
rightalso,1
hookup,1
notified,7
emergencynext,1
policetop,1
two,229
are,104
nationally,1
ranks,2
expert,6
market,9
www,3
expertmarket,1
com,7
132,1
7,32
skills,353
checking,15
solved,24
radio,10
causemany,1
combat,4
outlawed,4
disturb,10
occupied,16
threat,14
evident,4
terrible,17
destructive,2
habit,14
americans,40
responsible,139
knows,108
ok,28
lifeteens,1
drivingtexting,5
advance,22
involving,20
anybody,50
outside,196
society,136
alsocould,1
home,1747
sound,50
create,297
collision,4
accidentusing,1
responsibletaking,1
crashingputting,1
gonna,54
worst,31
scenarios,10
preventing,24
tell,502
friends,565
organizations,7
belong,5
importance,24
distractionstext,1
skipping,9
song,3
someones,57
speaking,25
somethingdriving,1
hurtanother,1
course,115
jeopardizing,2
careless,19
alert,85
dialing,1
reading,87
facebook,6
stops,14
prohibiting,3
light,23
spotbegin,1
choice,538
said,252
18%,1
net,3
choose,557
inform,19
loved,34
changessecond,1
nighttime,1
staying,74
awakethird,1
handsfree,1
fourth,7
fifth,5
satellite,2
listening,42
fm,1
radiosixth,1
try,401
callanything,1
global,88
positioning,1
guide,27
waylisten,1
destination,31
lets,120
unfortunate,4
multi,9
tasking,4
removed,15
equation,4
together,138
severity,3
int,4
conclusion,37
combination,7
definitely,28
mix,11
sadly,5
check,52
cells,3
slows,3
been,8
passenger,18
wellbecome,1
addictive,3
tech,25
era,7
330,3
drivingputting,1
placing,5
yours,7
diefatality,1
occurrence,3
mean,190
sudden,7
movement,22
crime,14
the,188
council,55
drivingnumber,1
among,50
driverscurrently,1
banning,16
39,1
50,16
addedteenagers,1
phonestexting,1
me,75
quickly,31
phonestates,1
drivingphones,3
emergencyusing,1
receive,106
cautions,1
unfortunately,14
victim,5
connection,38
across,65
boundaries,7
gotten,27
glued,1
words,27
potentially,42
premature,1
real,229
steps,13
television,13
somebody,75
telephone,9
came,72
automatically,16
driving2020,1
ll,151
went,80
in2019,1
talkingcrashes,1
increments,1
anyways,22
everpicking,1
distractingresponsibility,1
firstly,61
aheadpeople,1
article,251
frequent,13
recognition,32
error,29
encompasses,1
inattention,1
internal,4
external,2
inadequate,3
surveillance,1
of,76
increaseinvolved,1
punished,18
negligent,6
incidents,10
mandated,3
operation,4
based,249
survey,11
conducted,7
cdc,2
each,8
9,17
reported,14
involve,22
55,9
length,6
football,43
field,44
drivesecondly,1
paragraph,232
statistics,17
scientists,208
fall,74
category,2
highest,14
stupid,35
say,625
911,5
distractedfirst,1
benefit,742
allows,349
individual,97
exist,41
down,40
brightness,1
addicted,6
says,239
disobey,1
enforcement,7
cracks,3
endangers,5
reality,46
then,62
losing,39
sorry,3
itself,62
passing,86
bring,367
upon,44
quite,74
dumb,17
start,306
essay,22
necessary,74
timescell,2
shop,2
everything,185
location,16
rode,10
needing,30
directions,23
thirdly,18
weather,90
key,60
track,60
drivingbegin,1
items,13
drivingmajority,1
16,10
old,90
experienced,63
adultsmany,2
following,37
rules,98
victims,3
ended,11
deadlyusing,1
manual,13
visual,19
decision,452
considered,43
primary,5
violation,4
citations,1
observe,11
penalty,1
expanded,7
forms,74
casualties,4
occurred,6
emotions,453
drivinglaw,1
choicesmany,1
worsens,1
roadpeople,2
driversmatter,1
forbidden,3
entirely,23
shown,54
a,98
energy,45
choosing,115
drivingdrivers,1
fault,72
throughout,126
supposed,72
fully,87
raises,4
couldalso,2
alone,96
severely,6
groups,32
killedgood,1
tickets,6
picking,76
lifetime,44
once,24
simply,135
statestexting,1
devicesreading,1
email,8
wheeldangerous,1
ten,50
earth,743
minimal,8
extra,250
similar,153
accidentdecreases,1
ride,73
require,115
order,176
correctly,23
goes,157
hitting,8
massively,3
900,1
percentgovernment,1
live,262
passed,24
bans,5
accessibility,8
property,5
themselves,137
unsafepeople,1
dangerlead,1
pretty,71
nobody,57
wants,161
150,1
250,1
dollar,2
placed,14
fewer,19
current,63
legal,41
harsh,45
compared,68
statessee,1
roadstechnology,1
drives,31
researchers,33
philadelphia,1
children,271
hospital,18
frequently,16
believes,28
benefits,223
outweighs,3
drawbacks,2
diverts,2
roadcauses,1
wayscauses,1
aroundnext,1
fatalitiesreason,1
21,2
son,6
simple,114
department,3
transportation,195
miller,1
zois,1
thought,184
emails,4
dictionary,2
palm,1
invention,34
millenium,1
unpredictable,7
pose,7
constant,16
texts,9
alerted,8
lowered,13
inmates,1
raising,10
drop,57
roadincreases,1
stressdamages,1
obvious,28
level,152
stress,525
terms,48
anyonehundreds,1
highlighted,1
driversact,1
creates,64
complexity,4
conversations,6
engages,3
resourcescurrent,1
legislation,2
limited,103
legislators,2
acknowledge,3
callingone,1
alternatives,16
influenccell,1
amongst,8
spans,3
on,184
providing,43
wide,35
range,26
there,215
list,34
close,155
fond,3
running,86
red,31
lights,12
run,261
thezebra,1
statstics,1
estimated,2
2017also,1
hold,86
trafficresearch,1
google,51
49%,3
american,130
90%,9
phonemany,1
driveissue,1
adjusting,7
struggle,83
sit,57
destinationusing,1
accidentincreasing,1
prohibit,10
exposing,4
additional,19
reduce,202
cannot,149
multitask,12
prevalent,3
courtrooms,1
susceptible,3
networks,2
providenew,1
face,1205
challenge,123
utilizing,1
defensive,1
acknowledgechances,1
countless,14
roadputting,1
surroundingsdriving,1
surroundingsusing,1
widely,31
accidentsmany,3
regulate,1
gamble,3
regulates,1
listenfirst,1
topic,335
discussing,14
dangeraccident,1
anywhere,56
26,1
phonespeople,1
tend,101
harmfulgeorgia,1
lawdistracted,1
fear,38
distractionshigher,1
ratesincreased,1
bonner,1
parties,10
double,6
usageusing,1
enormous,11
roadsfirst,1
hugely,3
deadly,16
participates,7
subjected,2
realize,88
cautious,7
smarttoday,1
phonestudies,1
6%,1
saved,11
awarethink,1
cases,67
carry,17
drivingreasons,1
fairly,21
be,112
wondering,13
counties,8
driverstexting,1
everytime,8
everybody,84
dangerdriving,1
fun,630
truth,32
illegalevery,1
1500,1
driversreason,1
find,540
ideas,324
easiest,20
plays,22
role,38
saves,36
biggest,69
associations,1
towards,111
peoplecause,1
addicting,2
problemsone,1
actionssecondly,1
numbers,27
speak,25
min,3
hit,40
kidteenagers,1
girlfriend,2
boyfriend,4
wireless,3
headphones,3
teenage,13
hurtrisk,1
harming,15
dramatically,14
debilitating,2
alcoholdriving,1
lightlystates,1
continuefull,1
needed,216
obscure,1
given,286
places,253
dilemma,3
modern,50
drift,2
livesreasons,1
drivingmeanwhile,1
endanger,7
personal,172
safetypassengers,1
aroundperson,1
far,187
goingusing,1
persons,83
continue,120
driverhurt,1
penalties,2
numerous,37
record,11
repercussions,3
obtain,21
illegalmany,1
speakerphone,1
deny,5
solutions,66
educated,45
public,258
degree,14
adjustments,6
methods,26
stand,41
prevents,33
view,261
believed,20
marijuana,1
tried,36
kind,178
timescalling,1
receiving,41
drivingsocial,1
definite,3
somethings,6
either,156
crashput,1
late,72
crashingstatistically,1
660,3
edgarsnyder,2
operator,5
2007,1
busy,121
schedule,146
aside,22
hazardousrate,1
skyrocketed,1
ignorance,1
caring,40
legislative,4
greatly,96
reduced,57
recognized,11
launched,2
mode,6
app,6
designed,576
mainly,29
alternative,67
headsets,2
communicate,113
divided,2
accessories,2
absolutely,26
communicating,19
drivingtalking,1
posts,2
brains,22
introduced,11
value,51
engaged,57
continuously,6
attentive,6
until,1
does,24
closer,67
performed,3
resultsrather,1
restricting,3
goal,35
provide,216
information,408
systems,60
do,427
precautions,9
full,130
contribute,24
stands,5
solution,122
lie,32
several,89
critical,14
excited,25
map,6
inside,87
shoulder,3
speaker,5
sources,39
reliable,82
resource,18
saying,151
backevery,1
aroundnew,1
generation,36
smartphones,6
dependent,28
choicedaily,1
mot,2
insurmountable,2
let,426
doubled,2
phonesusing,1
implemented,19
regards,6
crashtaking,1
elseaddition,1
roadsallowed,1
ridinglastly,1
ridingaddition,1
fined,7
serving,12
safetymany,1
rulesanother,1
found,155
attract,7
name,64
offering,32
grave,2
accidentsput,3
effected,8
removing,9
eliminate,39
monumental,3
worldwide,5
riseshand,1
available,71
availability,9
cophands,1
accidentsomebody,1
stuck,40
screen,33
takentoday,1
street,26
danguorse,1
learned,105
test,152
accidentskilling,1
peoplefined,1
tons,21
instated,2
lap,2
inattentional,2
blindness,2
millions,33
accessed,6
regular,83
basis,33
draws,3
noticing,6
visible,4
objects,26
plain,21
sightaddition,1
depending,38
statemultitasking,1
lethal,4
same,22
development,71
cops,3
remember,32
medias,2
blowing,5
stopped,13
waited,3
wayalso,3
drivingone,4
custody,1
ticketeveryday,1
factors,49
whose,18
depends,23
lawyers,1
businessmen,1
business,28
extentcases,1
18,19
33,1
59%,1
consequencescellphones,1
roadsecond,1
risesometimes,1
connect,27
taps,1
fingertips,1
span,6
plus,61
attentionputting,1
whoever,14
crashingways,1
happeningusing,1
changing,115
ignorant,2
struggles,16
concept,30
led,14
realization,3
amend,1
providers,1
campaigns,6
phonehumans,1
carsuance,1
totaling,1
stiff,2
consequenceshabitual,1
diminished,4
responsibilities,34
steering,5
forty,2
seven,24
additionally,38
15,6
enacted,4
enacted1,1
alonehonestly,1
table,13
creating,81
fix,57
accidentstexting,3
includedphones,1
divert,2
engrossed,1
sidetracked,4
unsuspecting,1
awaydriving,1
add,84
adds,17
dangeradvancements,1
helped,81
develop,86
homework,205
watching,47
tv,12
restrict,7
statesput,1
member,23
dangermess,1
keeping,127
compare,43
dayways,1
drivethree,1
yearly,4
basistext,1
own,67
tesla,4
autopilot,7
advanced,74
centering,1
adaptive,1
cruise,5
parking,19
summon,1
garage,6
spot,15
model,14
tested,28
safest,12
features,91
save,261
set,122
examples,43
letting,101
drivingphone,1
buttonsomebody,1
showing,75
immature,1
except,18
conquicences,1
ultimate,3
occurring,8
forces,15
epidemic,3
younger,37
catastrophes,2
mer,1
post,7
whatever,92
written,13
prohibittexting,1
hightexting,1
soccer,23
blindfoldedteens,1
decisions,133
nowdays,1
alive,10
phonecauses,1
beginning,28
introduction,9
voice,54
deviceday,1
depend,24
69,1
ages,10
64,1
previous,42
month,24
drivingput,1
instantly,7
country,270
abide,4
totally,22
eye,24
other,88
someoneyourself,1
plenty,47
machine,51
workalways,1
roadsnumbers,1
supports,81
poll,13
linking,1
resultsmany,1
insurances,1
risebegin,1
moreover,25
impaired,3
ticketanother,1
effort,96
fight,30
30,24
useful,151
blink,3
imagine,62
electronics,30
clear,121
understanding,166
sets,14
future,446
damagesdrivers,1
spreads,5
gocar,1
riding,33
intention,5
b,354
dismissed,2
expensive,105
cheap,14
has,18
coverage,2
back,342
hitdriver,1
fast,49
aboard,6
love,174
devastating,4
correlation,1
okay,39
parked,3
driveway,4
occured,10
mass,13
avoidable,1
reckless,17
which,24
offer,146
disable,3
drive2019,1
word,29
lawgood,1
ending,8
parentsdrivers,1
accidentsdespite,1
accidentsattempting,1
impedes,1
mobility,3
solid,9
token,3
soon,35
rest,72
via,15
mediasociety,1
willing,63
mph,6
cross,5
illegaltexting,1
delays,6
theme,7
district,17
columbia,7
scanning,8
weaving,1
slower,8
infrontday,1
anxious,21
likes,29
picture,287
plans,49
night,38
loosing,6
brief,2
catastropheamericans,1
stiffer,1
install,4
incoming,3
caller,2
automated,15
cuts,11
service,866
statesone,3
proposition,1
focusnational,1
occupationsdistracted,1
injures,4
advancement,15
tablets,2
disposal,1
nhsta,1
drivingknow,1
repercussionsthinking,1
claim,93
impacted,5
24,5
7something,1
importantly,25
reached,3
onemany,1
followers,1
argument,108
occurs,18
conducting,5
timeaddition,1
statements,9
connectedlet,1
banneduse,1
streetsdriving,1
becoming,143
cometexting,1
preventable,2
inconvenience,2
2013,4
341,1
messagingphones,1
priority,22
lacking,7
4000,2
catastrophic,2
possibilities,23
decided,52
incident,6
roughly,5
summerlife,1
logical,22
insure,17
littleone,1
living,76
regrets,3
sadness,17
trammua,1
bear,1
experience,448
surroundingsgets,1
impacts,12
adopted,3
literally,10
dndincreases,1
dangermakes,1
gravely,1
aroundusing,2
impacting,4
land,105
properly,36
dangerousleading,1
drivingfinal,2
playing,161
truly,90
sakes,1
officially,3
conditions,186
moneyreason,1
dangerpeople,2
human,520
abilitygeorgia,1
stating,28
pictures,157
protect,22
saw,38
wrongdriving,1
nextstatistics,1
besides,55
speed,31
textingusing,1
fatalmany,1
dangerousdeviating,1
badstate,1
fosters,6
detachment,2
nonstop,1
waiting,45
popping,2
robot,9
tempting,4
opportunity,355
circumstances,22
arrive,7
affecting,11
developing,29
corresponding,2
bill,8
seventy,3
families,80
mothers,4
fathers,72
grow,69
mother,11
father,7
burying,1
figure,108
master,4
taskers,1
forever,10
slightest,3
glance,6
acception,1
but,109
accidentcause,1
pedestriankeeps,1
ooo,1
accidentssecond,1
animals,259
he,79
she,61
killing,11
offered,32
consolation,1
build,129
loud,18
nevertheless,5
jurisdictions,1
conduct,6
concluded,11
crossover,2
epidemiological,1
simulation,4
meta,1
analysis,3
dti,1
ir,2
g,5
if,29
c,421
llff,1
q,1
tjd,1
dir,1
dangerousharmful,1
dangeroususing,2
appear,16
significant,20
affected,28
accidentscell,1
20,10
pledges,1
phrase,4
lightly,5
january,1
1st,4
established,33
handress,1
explanetory,1
feels,54
immediately,15
occursconsider,1
passage,62
2011,2
23%,1
instance,27
gender,1
females,1
men,19
ensure,53
steer,16
shameseveral,1
exposed,24
happenmoments,1
mounts,1
percentage,23
20%,2
drunkconsequences,1
facing,11
court,17
dollars,20
fee,2
statesmany,4
drivingincreased,1
crashesfatalitesinjuries,1
edgarsynder,1
166,1
instanceshows,1
witnessed,2
sign,53
tremendously,15
liability,30
assetcell,1
youthfatal,1
intoxication,1
driveeven,1
accidentseveral,1
bigger,85
dui,1
80%,3
distractedmakes,1
coming,115
hospitalization,1
permit,6
charge,14
policethere,1
poor,31
choicegoing,1
distractionnumerous,1
proceed,4
actionalso,1
kids,1266
rides,10
nsc,1
brings,60
eventually,39
tickethurts,1
members,40
source,124
when,13
reads,20
sends,8
meaning,77
kitch,1
alreadyanother,1
drivingnsc,1
6x,1
roadgives,1
react,21
shorter,8
happenedcauses,1
silent,11
refrained,1
from,65
referred,19
driverdue,1
motion,10
killedlot,1
borders,1
obsession,1
unable,46
muchanother,1
unintentionally,3
missed,38
exittalking,1
timecell,2
inaccessible,1
cut,71
prepared,58
asap,1
inevitable,8
non,96
note,14
indeed,21
occurringcell,1
harmful,42
degrees,32
treat,7
coupe,1
sedan,1
minivan,1
truckget,1
distractedpay,1
fatally,1
roaddrivers,1
25,17
working,357
employees,5
minor,10
crashesdistracted,1
deathcauses,1
accidentsdistraction,1
injure,7
complete,227
tasks,41
quicker,27
reasoning,29
significantly,19
carless,2
rightlaws,1
revocation,1
licenses,3
wholedrivers,1
happendrivers,1
considerationphone,1
reacting,2
roadtwo,1
patrol,1
units,11
monitor,8
roadsperson,1
prevention,5
method,213
patrolling,1
moderating,1
aroundtexting,1
cenarios,1
utmost,1
tear,3
giving,308
handtexting,1
largesad,1
selfish,10
cousin,4
perform,90
manually,5
wreckluckily,1
governments,2
realizing,6
territories,1
drivinghelpful,1
mapping,1
instructions,11
balso,3
prove,115
security,15
concernstexting,1
worried,40
status,5
convince,20
responding,4
han,1
att,2
enti,1
junk,2
diversion,1
heartbreaking,2
mistakes,49
considerate,4
motorist,2
transporting,8
beings,10
tremendous,12
reaching,5
crashusing,1
ease,17
necessity,14
onecell,1
drivingthink,2
pieces,21
pedestriansunsafe,1
celebrity,7
beside,6
reactstates,1
risktext,1
drivinghands,1
accidentsalso,3
explain,73
teaching,156
clicking,1
seatbelt,3
unfocused,4
fasten,1
harmedsadly,1
specifically,14
grown,8
successfully,4
seem,156
accomplishing,3
handling,7
horrific,2
changinguse,1
drivingkeep,1
safedrive,1
phoneusing,1
emergencyaddition,1
support,192
body,90
telecommunication,1
attempt,11
roadcitizens,1
roadcell,1
saving,60
decide,220
takingmessage,1
activated,1
roadteens,1
phoneslooking,1
document,2
worseusing,1
allowing,192
disregard,2
posses,3
x,3
asset,5
